customer_tweet_id,customer_message,support_tweet_id,support_response,created_at,historical_intent
1914040,I fucking hate you @118524 @115873,1914039,"@570136 Here to help! Can you please send us a DM with your email address and additional details of your concern, so we can follow up?",Wed Oct 25 20:37:59 +0000 2017,other_support_issue
404173,And of course @115877 has no support Links in app.  Just shitty FAQs that don’t do anything.,404172,@211666 Sorry to hear of the trouble! Please reach out to us here: https://t.co/XtWupRJe6U so we can follow up.,Mon Oct 09 18:51:24 +0000 2017,app_or_technical_issue
2489126,@Uber_Support I've sent you a message about leaving my phone in your driver Muhammad's vehicle.  Please DM me back ASAP. Thank you,2489124,"@710808 Happy to help! Send us a note here, https://t.co/rOtqyWzf0B and our team will follow up.",Sun Nov 26 19:07:44 +0000 2017,driver_issue
2474149,@148768 @115877 why did you cancel my order then not allow me to re-order?,2474147,"@707402 Hi, Chris. If you can’t get your free Original Glazed Dozen box, it probably means supply has ran out. Sorry.",Tue Nov 14 14:39:31 +0000 2017,uber_eats_issue
2817431,@Uber_Support My email is __email__,2817430,@785392 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Mon Nov 27 04:21:03 +0000 2017,other_support_issue
2442855,@148768 @115877 @148768 as I’ve mentioned before on social media. It was my birthday yesterday and I didn’t get any donuts. I couldn’t even order a box and pay for them. I really think you should send me a free box (or 2) to my office otherwise I won’t be buying from you again!!!,2463946,@705223 We're so sorry you didn’t get your free Original Glazed Dozen box. We experienced a technical issue. Stay tuned for more fun promotions soon!,Wed Nov 15 07:23:14 +0000 2017,uber_eats_issue
2261884,Will Uber eats deliver a box of zebra cakes?,2261883,@144815 You can see our hours and delivery area at https://t.co/P4mEOOIdr4,Sat Nov 11 02:23:08 +0000 2017,uber_eats_issue
859706,@Uber_Support This is the driver who wanted me to cancel the pick up cuz he didnt want to come . Well in that case charge him the amount that i hv to pay https://t.co/IfDTfMKZ5Z,859708,@324115 We'd be happy to take a look. Please send us the details to https://t.co/pCZ12w4Rxo and we'll follow up from there.,Sat Oct 21 06:16:27 +0000 2017,driver_issue
1164107,@Uber_Support  receiving a msg saying that the fair may be higher why so???,1164108,"@175399 Hello, Sudarshan. Please DM us for more details regarding your concerns. We're here to help. https://t.co/sd7yH5jmbJ",Sun Oct 15 11:52:26 +0000 2017,other_support_issue
1601632,"@115877 Miami why is it long to get a code? Email, my password no code
 I need to eat at times &amp; not drivinh right now
 C'mon about 2 quit",1601631,@194136 Here to help! Send us a note here; https://t.co/OtyWJkxVia and our team will be able to assist!,Sun Nov 05 05:31:31 +0000 2017,account_access_issue
2662572,"@115873 tm, i hv just booked a cab nd waiting 4 that, sdnly show me that bookng hs bn cancld by driver. Dn why r u  charging me 42 rups wrngly",2662571,@226957 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Tue Oct 31 05:50:05 +0000 2017,driver_issue
1877161,Just had the absolute worst experience with @115877 Will never use them again.,1877160,"@560348 We're sorry to hear about this, Tyler. Please send us a note at: https://t.co/uqkboJBiJd and a member of our team will follow up shortly.",Sun Oct 22 07:58:36 +0000 2017,other_support_issue
2609989,@Uber_Support sent it,2609988,@738158 We've followed up with your DM. Please check your inbox for a follow up.,Fri Nov 17 10:48:06 +0000 2017,other_support_issue
1485184,@115873 By far the WORST ride! #RefundPlease,1498342,@464890 We're here to help! Send us a DM with your email address so we can follow up.,Sat Oct 28 21:30:13 +0000 2017,refund_request
1091561,@115873 why can't your reps comprehend the simplest explanations or answer basic questions,1091560,@377556 We're sorry to hear this was your experience. Can you send us a DM with your email address so we can connect?,Mon Oct 23 20:12:36 +0000 2017,other_support_issue
478928,"@Uber_Support got an email that ride passes were available last night, was about to purchase them now they're all gone. 🤦🏻‍♀️",478927,@228798 Hi there. Ride passes are available to a select number of riders per month. Simply follow the link for more info: https://t.co/3h8wdQ4EJK,Fri Dec 01 12:37:57 +0000 2017,trip_issue
1542750,"First @115873 experience, rating is below average. 😏😡",1542748,@477955 Sorry to hear of the trouble! Please reach out to us with more details here: https://t.co/zUe0dj6yoX so we can follow up.,Fri Nov 03 23:11:14 +0000 2017,other_support_issue
287548,@Uber_Support unable to book cabs. Urgent help needed. Support option in app is pathetic,287547,"@184528 Hi there, Shohan. Please send us a DM with your Uber account email, and we will look into this for you.",Fri Oct 06 15:00:29 +0000 2017,app_or_technical_issue
637550,@115877 needs to improve in my ends swearrrrrrrr down,637549,@271169 We're here to help! Send us a DM with your email address and more specific details so we can follow up.,Wed Nov 22 19:47:33 +0000 2017,other_support_issue
448818,"@Uber_Support @10233 I checked my email (even the spam and junk folders), and there are no messages from the Uber team.  :-(",448817,@221333 Thank you for reaching back out. Please DM us your email address so we can connect further on this with you. https://t.co/sd7yH5jmbJ,Thu Nov 30 20:03:50 +0000 2017,other_support_issue
1913395,"Hey @115873, remember when you said you would help? Then hours later gave me THE SAME ANSWER and ignored my actual questions yet again?",1913394,"@402443 Hello. A team member has replied to you via in-app support. Also, we suggest to uninstall and reinstall app to resolve any known issues.",Wed Oct 25 18:28:18 +0000 2017,other_support_issue
2134236,"Waited for 15 additional minutes than indicated at @20496, is @115873 going to reduce fare, as @115873 now charges for delayed reporting? Drivers clueless on this. #uberterror",2134235,@627919 Let's look further into this! Please reach out to us here: https://t.co/zUe0dj6yoX so we can follow up.,Wed Nov 08 17:06:53 +0000 2017,fare_or_charge_issue
2620017,"@115873 driver decides to dictate his terms, after waiting for over 10min orders customer to cancel and misbehaves @Uber_Support https://t.co/LfpM8k29xK",2620016,"@740358 Hi there! We're here to help. Send us a note here, https://t.co/e8HVorX5rh and so our team will assist.",Fri Nov 17 15:10:02 +0000 2017,uber_eats_issue
2321439,@3390 @115873 Wanted to tip my driver from today but app wouldn't let me. How do I retroactively tip??,2321438,"@672719 Happy to help. You can go here https://t.co/v6rXtFVfup, to find out more info.",Thu Oct 19 23:18:56 +0000 2017,driver_issue
2507434,@Uber_Support It's been a day team....,2507435,"@576827 It looks like a member of our team's been in touch, Rohit. Please keep an eye on your support thread for our response and follow up there with any additional questions you may have.",Fri Nov 17 01:27:13 +0000 2017,other_support_issue
1711494,"ok idk how uber eats works, do you pay online or when they get to ur door, i wanna treat my homies but only if i can pay online",1711493,@518441 Here to help! Kindly click this link to know how to set-up or update a payment method; https://t.co/ustplGSv8H,Tue Nov 07 01:30:12 +0000 2017,uber_eats_issue
1142448,".@115873 &amp; @uber_support, atempt no. 3 to get some customer service re a lost item on my last trip. Time sensitive.",1142447,"@388905 Happy to help - DM us the trip details, along with your account email so our team can assist you further.",Sat Oct 14 18:43:31 +0000 2017,trip_issue
2014116,@Uber_Support Do you seriously think it’s acceptable to have wait that long to secure my personal data!,2014114,@595558 We can take a look! Can you please send us a DM with your email address so we can follow up.,Mon Oct 30 19:34:31 +0000 2017,other_support_issue
2595597,@Uber_Support I got the wrong Uber Eats order. Submitted for help online and its been three hours. Do you guys have a less convoluted support service or a hooman to talk to?,2595596,@734947 We're here to help! Send us a DM with your email address so we can connect.,Fri Nov 17 03:18:24 +0000 2017,uber_eats_issue
2323459,"@Uber_Support I did what u asked , reinstall it again",2323463,"@673195 Thanks for trying that, Pushkar. Please DM us the phone number and email address you're using when attempting to request so we can look into this further. https://t.co/sd7yH5jmbJ",Mon Nov 13 17:33:21 +0000 2017,other_support_issue
2028865,@115873 in #Houston why do you keep sending drivers who don't speak English and don't know houston. Will use @115879 in the future. #idiots,2028864,@599973 We're sorry to hear this was your experience. Contact us via https://t.co/fS660rQ8NQ and we'll be in touch.,Wed Oct 18 21:30:01 +0000 2017,driver_issue
1462159,What with @121516 train breaking down on the way and @Uber_Support taxi cancelling on me today’s transportation to Manchester and back has been epic!,1462158,@459358 Here to help. Send us a note at https://t.co/593jusCquh so our team can connect.,Sun Nov 26 01:32:59 +0000 2017,cancellation_issue
1597407,@Uber_Support It was on November 2nd. I am still unable to use the service 😤,1597409,@490711 Let's take a further look into this. Please send us a DM with the email and phone number linked to your account.,Sun Nov 05 02:01:08 +0000 2017,other_support_issue
1525452,@Uber_Support Can Uber take my ESA* dog and I to the airport? Do I need to say anything to the driver? Please help.,1525451,@473804 We've been in touch via DM. Please keep an eye out for our response.,Mon Oct 16 21:55:04 +0000 2017,driver_issue
2102522,@Uber_Support How long before I receive the email? I have nothing yet,2102524,@620884 Here to help. Be sure to check both your inbox and spam folders for our outreach.,Wed Nov 08 11:27:14 +0000 2017,other_support_issue
168900,@115877 you guys charged my F-in card but your app said order didn’t go through checked my bank money was taken out. Can guys fix this?,168899,@155302 Sorry to hear about that! Can you please contact us via https://t.co/pyILOreMDP so our team can connect?,Fri Nov 24 21:21:53 +0000 2017,fare_or_charge_issue
2551429,@Uber_Support I've used the link and  trust I will get assistance. But this application is deleted immediately.,2551431,@724825 We're here to help! Can you send us a DM with your email address so we can connect?,Mon Oct 30 15:30:26 +0000 2017,app_or_technical_issue
2499425,"@115873 @115877 hey, can you guys hire people with common sense. Not people who can’t fucking read. Thanks.",2499424,"@713139 We're here to help. Let us know if you have any specific questions, or send us a DM with your email address so we can assist further.",Wed Nov 15 18:40:01 +0000 2017,other_support_issue
1809450,"@115877  missing food from order called 4 times to get told difference things, so didn’t have lunch and out of pocket 😡",1809449,"@543599 We'd like to follow up, Nichola. Please share order details here; https://t.co/xLLG6cfrJA, so our team can further review and assist.",Sat Oct 14 14:21:16 +0000 2017,uber_eats_issue
2094180,"@115877 Money has been deducted from @122951 but food not delivered. What The Fuck ?? Should I drink water for lunch today?

#Uber
#UberEATS 
#Paytm",2094179,"@618744 Hi, Uddipta. We're currently reviewing your email and will be in touch shortly. We appreciate your patience!",Wed Nov 08 07:33:28 +0000 2017,uber_eats_issue
1714348,@519139 @115873 @201101 I  dunno if i hopped back or what but he was so close to me that he clipped my bike as he drove away and must have run over a part of it,1714347,@519138 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,Tue Nov 07 02:24:03 +0000 2017,other_support_issue
488737,@Uber_Support I can’t sign in to request help as it wants to send me a verification code and I’m overseas so my phone won’t work!,488736,@231379 Here to help! Contact us via https://t.co/Md7v036OoC so we can connect.,Fri Dec 01 16:05:03 +0000 2017,account_access_issue
1606403,"@Uber_Support This happened twice! And I have been charged twice, can you please credit me twice!",1606405,@493478 We're here to help! Send us a DM with your email address and more details so we can follow up.,Sun Nov 05 09:15:48 +0000 2017,fare_or_charge_issue
1159228,@Uber_Support hey you guys overbilled me by 50+$ are you ok? Who can I talk about this,1159227,@392701 Happy to take a look! Send us a note via https://t.co/zJ6aIZinzb so our team can connect.,Sun Oct 15 15:27:46 +0000 2017,other_support_issue
738573,@Uber_Support @152837 And no show up for your team till now,738584,"@296646 So sorry for the inconvenience, Ayman. We're constantly working to improve our support process. Visit https://t.co/Qjn35Ja2k1 to connect.",Thu Oct 12 16:48:33 +0000 2017,other_support_issue
2798524,"@123321 @107441 Oh good lord!!! Seriously @115873, 5 characters? 

Also, why cant I change my password on the website? https://t.co/nw7cr6BYyz",2798522,"@780809 Sorry for the trouble! Send us a note here, https://t.co/Md7v036OoC, and our team will be in touch.",Tue Nov 21 22:57:49 +0000 2017,account_access_issue
2728364,"@115873 @136912 @115873 Ben at Critical Safety Support failed to address, said @115873 has “no managers” there. Uber is this true? @uber_support",2728362,@549858 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Mon Nov 20 13:55:20 +0000 2017,other_support_issue
893420,@Uber_Support Used that already even though this does not provides me with any contact info I also used the unable to contact driver with no answer,893422,@332143 Happy to help! Please DM us your email address and details about the lost item. We'll follow up: https://t.co/6v96p5e65s.,Fri Oct 20 21:31:22 +0000 2017,driver_issue
2379904,@Uber_Support I get a page not found error when trying to download an invoice and it wasn’t sent to my expenses system. Please help,2379903,@686247 Here to help! Please send us a DM with your email address and more info regarding your concern so we can assist.,Tue Nov 14 05:03:43 +0000 2017,app_or_technical_issue
2151416,@Uber_Support @115873 How can you charge me for a ride in which my cab driver asked me to get down in middle of the trip. &lt;1/2&gt;,2151415,"@632256 We're sorry to hear this, Krunal. Please send us a note to https://t.co/balq3Eyso6 so we can follow up.",Thu Oct 19 09:55:50 +0000 2017,trip_issue
2529334,@115873 I’ve been emailing y’all about $150 cleaning fee y’all charged me. I’m bout to delete the app and start using lyft,2529333,"@720109 Send us a note here; https://t.co/a6RfeBkKmr, and our team will be able to help!",Thu Nov 16 06:27:09 +0000 2017,fare_or_charge_issue
1666680,@115873 your Mumbai operations are so in unprofessional,1666679,@507705 We're sorry to hear this was your experience. Contact us via https://t.co/fS660rQ8NQ and we'll be in touch.,Tue Oct 17 15:14:12 +0000 2017,other_support_issue
2503978,@Uber_Support I left my luggage in the trunk of the car!!! How do I contact the driver?,2503977,@714125 Here to help! You can find out more about contacting your driver here; https://t.co/rOtqyWzf0B.,Wed Nov 15 20:30:02 +0000 2017,driver_issue
2103895,I really need another app then @115873 second Uber the other dumb ass goes to a different address and makes me wait 10 min and now am late wtf,2103893,@523090 Sorry to hear about the trouble! Please send us a message at https://t.co/s9SVm2cb9K with the details and we'll follow up.,Wed Nov 08 12:00:21 +0000 2017,app_or_technical_issue
86316,@Uber_Support can I no longer give a written reason for a rating when selecting the Other category? Want to give reason for my last trip rating,86315,@134846 Find out more info about ratings here: https://t.co/kWptmPiR2h.,Thu Nov 30 13:50:23 +0000 2017,trip_issue
324722,Got scammed in @115873 last night. @Uber_Support doesn't help when a drive reports a fake cleaning claim. Beware of this scam.,324721,"@193360 Hi, Kevin. We've followed up via DM. Please check directly there for a reply.",Sat Oct 07 14:56:29 +0000 2017,other_support_issue
2776153,@Uber_Support FIX THIS @115873 !,2776154,@267055 Sorry to hear about the trouble. Our team has looked into this ride and have adjusted the fare for you. This will be reflected in your trip payments within the next 3 business days. If we can assist with anything further please let us know!,Tue Nov 21 16:57:41 +0000 2017,other_support_issue
745177,"@Uber_Support 
@115873 
Contact me on 7275979961
I have an serious issu with your cab.
Otherwise i am going to file and FIR..",745176,@298138 Sorry to hear about this - DM us with additional details regarding your issue so our team can follow up with you.,Wed Oct 11 13:42:53 +0000 2017,other_support_issue
2522594,"@115873  ireceived a excesive cost of  one travel today, i send a message to the Uber mex but i dont received response, can you help me?",2522593,@718427 We're here to help! Send us a DM with your email address so we can assist.,Thu Nov 16 01:44:59 +0000 2017,other_support_issue
1587498,"Long time @115873 user. Quality going WAY down. At first this was right next to us, 1 min away. Now... maybe I should switch to Lyft?? https://t.co/gILNSJI4HF",1587497,@488306 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Sat Nov 04 22:37:29 +0000 2017,other_support_issue
2951441,@Uber_Support I’m at being charged for a canceled trip when my driver never came to the designated area. Please do something about this!!,2951439,@814997 Here to help! Please send us a note here; https://t.co/JyzdtQmyxT so our team can connect right away.,Wed Nov 29 17:51:51 +0000 2017,cancellation_issue
2410700,"@Uber_Support Thanks for your copy+paste response, but I DID connect. My order was cancelled after confirmation. And now the store is closed. No time left to order... https://t.co/qBYNvfWEw9",2410702,@693119 We're so sorry you didn’t get your FREE Original Glazed Dozen box. We experienced a technical issue. Demand was through the roof and stocks ran out! Stay tuned for more fun promotions soon!,Tue Nov 14 16:35:56 +0000 2017,cancellation_issue
952665,@Uber_Support I was charged for a ride where I never got picked up?? How do I report this driver or leave feedback?,952664,"@346026 Here to help, Allie! Please connect with us here; https://t.co/QsI1vsvcif so we can take a look at this for you.",Sat Oct 21 19:13:02 +0000 2017,fare_or_charge_issue
2973946,"@115873 hey, we left a phone in one of your cars. The trip was on the phone we left. How do we contact you to get it back? Thanks",2973945,@820197 Here to help! Get in contact with your driver here: https://t.co/rOtqyWzf0B,Thu Nov 30 02:04:10 +0000 2017,trip_issue
1194149,@Uber_Support I always get this when requesting ride. Nothing on help.uber applies or helps. No way to contact you. https://t.co/qGHMoIHpIa,1194147,@400595 Here to help! Send us a note here https://t.co/xMxswVLBKT so we can further assist.,Wed Oct 25 01:13:48 +0000 2017,app_or_technical_issue
515353,"@Uber_Support okay i sent the note, when should i get a response? i would like to sort it out as quick as possible!!",515354,@238711 We're here to help. Can you please send us a DM with your email address so we can connect?,Sat Dec 02 01:07:49 +0000 2017,other_support_issue
319840,@Uber_Support  whats up with your service? wont let me request or  schedule any trips!! https://t.co/nkxtdqKizX,319839,"@192236 Let's take a closer look, Kenny! Please reach out at https://t.co/41EELWKjnd and we'll follow up.",Sat Oct 07 11:32:45 +0000 2017,trip_issue
2372465,"@Uber_Support Your upfront cost doesn’t show details of promo usage, and it turns out it is the cost after it’s applied. Very misleading.",2372464,@684487 We're sorry for the trouble! We're currently reviewing your email and will follow up shortly.,Tue Nov 14 00:49:58 +0000 2017,app_or_technical_issue
1484412,@115873 right now I'm still waiting for another driver... I'm here about 15 minutes. are you discount me that? https://t.co/6K63HpDRsf,1484411,@464724 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Fri Nov 03 03:13:49 +0000 2017,driver_issue
2369795,@Uber_Support can I just leave you a DM? My iPhone 5 is not getting along with your website too much?,2369794,@683886 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Tue Nov 14 00:01:29 +0000 2017,app_or_technical_issue
2607078,"@Uber_Support howdy, do you do Uber Motorcycles in NYC?",2607077,"@737521 Hello, Jane! Learn more about Uber in New York City by visiting us at https://t.co/vW6CpdA5Gj.",Mon Oct 30 20:26:06 +0000 2017,other_support_issue
992417,@115873 I seriously need some help and your customer service hotline is not be helpful,992416,"@355074 Here to help! Can you please send us a DM with your email address and additional details of your concern, so we can follow up?",Sun Oct 22 13:42:00 +0000 2017,other_support_issue
2747397,@Uber_Support Why do I need to send another I just told you what the problem was now address it,2747396,"@410937 Sorry for any confusion, Joshua! Support inquiries are responded to in the order they're received in. We appreciate your patience and understanding while our team works hard on your issue. Please keep an eye out for updates via in-app support and respond there as necessary.",Mon Nov 20 22:42:23 +0000 2017,other_support_issue
330190,Oh and this uber driver can drive home boy keeps jerking slamming on the gas and then slamming on the break Lord have mercy @115873,330189,@118279 We're so sorry for the trouble. Send us a note via https://t.co/IeSxT5cVHC so we can assist.,Tue Oct 10 21:37:05 +0000 2017,driver_issue
555428,"@Uber_Support no one has been in touch 12 hours later!  I’ve sent messages on the app - no response. Photos on the app -
No response. The only reply was from you but nothing for 12 hours. Pretty poor. I will never use uber again. And will not recommend uber to anyone.refund please!!",555430,@248463 We've followed up via DM!,Sun Dec 03 07:20:49 +0000 2017,refund_request
823630,"As if @115877 just took £14 of my money to have the food delivered an HOUR later, lukewarm, missing a part of the order. What a joke.",823629,@316097 -We've been in touch via DM!,Thu Oct 12 22:25:59 +0000 2017,uber_eats_issue
2283304,@115873 @Uber_Support Please inform me of your decision because this is a joke,2283303,@523376 Here to help! Send us a note via https://t.co/a6RfeBkKmr so we can help.,Sat Nov 11 11:45:43 +0000 2017,other_support_issue
2262146,"@658606 @115873 Yep! I might not have, except for the fact that I’m being charged.",2262145,@449700 Sorry for the delay. Our team is currently reviewing your email and will follow up shortly.,Sat Nov 11 00:39:10 +0000 2017,fare_or_charge_issue
2873734,@Uber_Support I neee more immediate action taken because I have never had an issue with instapay,2873730,"@245427 We definitely understand the sense of urgency here, and we assure you that our support team works through these inquiries as quickly as possible. Thank you for your patience with us so far, and be sure to keep an eye out for a follow up.",Tue Nov 28 04:11:54 +0000 2017,other_support_issue
2592520,@Uber_Support are you guys telling me that my problem doesn't have a fix?,2592518,"@501504 We just followed up via your in-app support inquiry. Please check your messages in the ""Help"" section of your app for further assistance.",Mon Nov 06 00:13:23 +0000 2017,other_support_issue
1453759,@Uber_Support Now I am waiting.,1453758,@457372 Here to help! Send us a note via https://t.co/tgDW7w7MHb to assist you further.,Sat Nov 25 12:44:20 +0000 2017,other_support_issue
1854592,"@Uber_Support Not true. Still waiting for help. More than a week. Details requested are sent, then Uber disappears again.  Need real help",1854593,"@520098 Hi, Maria. We've sent you a message. This can be found via email or the ""Help"" section of the app. Please check all inboxes for our message.",Mon Oct 30 15:24:24 +0000 2017,app_or_technical_issue
2323252,@Uber_Support How long am I supposed to wait for? Or should I call my bank?,2323251,@458051 We've followed up within your Direct Messages!,Mon Nov 13 14:17:26 +0000 2017,other_support_issue
2820732,@Uber_Support Same standard reply,2820737,"@786181 In an effort to enhance your support experience, and to avoid further confusion we'll be following up any further questions or concerns you may have through in-app support. Thank you so much for your patience.",Mon Nov 27 07:01:35 +0000 2017,other_support_issue
1522916,this is unacceptable that @115873 wont dm me back about my concern,1522915,@287349 We have responded to your DM please follow up there.,Sun Oct 22 07:40:00 +0000 2017,other_support_issue
2575392,@115873 why do you make it so hard to tip drivers by routing me out of the app to my web browser and make me jump through hoops? Total BS.,2575391,"@730293 Sorry to hear the trouble, CJ. You can tip via the app with the steps found here:  https://t.co/zqswAfUkwJ. If you have other issues, please let us know. We're always here to help!",Thu Nov 16 21:01:17 +0000 2017,driver_issue
1311014,"@119983 @115873 @116288 worst service. booked a cab for someone,charged twice. Now refused to return money. @1143",1311013,"@426357 Here to help, Ishan! Send us a note at https://t.co/lumvU8mBTz so our team can connect.",Fri Oct 27 04:45:17 +0000 2017,fare_or_charge_issue
1783727,@Uber_Support   Do you have a corporate email. I can only find an address to write to,1783725,@535938 Happy to help! Responses to support requests are sent through e-mail and the in-app Help feature. This is the fasted way to get assistance.,Wed Oct 11 04:44:27 +0000 2017,other_support_issue
109162,"@Uber_Support Hello! Attached is a message sent to your e-mail team. I just wanted to make sure it was read and acknowledged, since they haven't done either. Thanks! Jason https://t.co/nKeeyZUW9N",109161,@140229 Sorry to hear about that. Can you please send us a DM with your email address? From there we'll be able to assist further.,Mon Nov 20 19:13:29 +0000 2017,other_support_issue
2855783,@Uber_Support Totally disappointed service..,2855784,"@793791 We've been in touch via DM, Hemant. Please keep an eye out for our response.",Mon Nov 27 21:59:36 +0000 2017,app_or_technical_issue
927657,@Uber_Support hey I DM'd you a question 😁😁😁,927656,@340099 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sat Oct 21 13:55:19 +0000 2017,other_support_issue
2904432,@Uber_Support @111356 to activate my uber account.,2904431,"@459912 Happy to help, Rahul. On our end everything is in order. Please DM us a screenshot of the error message you are receiving in-app, so we can further assist.",Tue Nov 28 18:50:15 +0000 2017,account_access_issue
2541718,"Dear @115873, I'll stay in my place; when will I get paid? @Uber_Support",2541716,"@169061 So sorry about the continued trouble, Rolstan. We understand your concern and frustration about this pay. Stay tuned for an update.",Wed Nov 01 16:39:45 +0000 2017,other_support_issue
1678022,@115873 I’m so sick of y’all charging me extra cause somebody grandma wanna do 40 mph and miss all the exits and turns cause she 70+ and adding extra 15 mins to my ETA and I️ get charged for it,1678020,@510380 We'll get this sorted out! Please send us a note at https://t.co/y4EDPcVZOI so our team can connect right away.,Mon Nov 06 15:03:50 +0000 2017,fare_or_charge_issue
244665,@Uber_Support Doesn’t look like the “appropriate team” has followed up @115873,244666,"@174117 We did, Thomas! If she has any other questions or concerns, have her check the Help tab of her Uber app, or email inbox for this message.",Thu Oct 05 11:16:10 +0000 2017,app_or_technical_issue
2378343,Uber has the worst navigation I swear y'all be playing with my food and my time 🤦🏽‍♂️🙄 @115873,2378342,@685904 We're sorry to hear this was your experience. Contact us via https://t.co/aZ6Ktyb1LN and we'll be in touch.,Tue Nov 14 03:31:55 +0000 2017,uber_eats_issue
2024853,I’m happily deleting @115873 uber fraud app https://t.co/hP3hZhS8aE,2024852,"@509955 Hi, Moudi! Go ahead and check your app! We've reached out to you via in-app support which you can respond to directly for further details.",Mon Nov 06 15:19:16 +0000 2017,app_or_technical_issue
959744,"When an @115873 driver tries to charge me a $40 cleaning fee for less than a 5 minute drive, ummm no, absolutely not, I want my money back now",959743,@347712 Here to help! Send us a note here https://t.co/a6RfeBkKmr so we can further assist.,Sat Oct 21 23:40:33 +0000 2017,driver_issue
1567254,First bad @115873 experience. Yay. Dropped by 3 drivers; one tried to rob me of $5 by not canceling his pickup. Had to call and order him to.,1567252,@483683 We can definitely take a closer look! Contact us here; https://t.co/e8HVorX5rh so we can help.,Tue Oct 17 05:27:34 +0000 2017,driver_issue
481104,@Uber_Support My email id is __email__,481106,"@229352 We have routed this to the appropriate team who will be in contact within the in-app help section momentarily, Ashwani.",Fri Dec 01 13:47:16 +0000 2017,other_support_issue
726210,@115873 @115873 I had dropped in a complaint on the uberapp and get a auto generated long mesg  in short saying sorry and see you soon an MNC culture?,1783582,"@293956 We definitely want to take a closer look, Akhil. For us to do so, please DM us the email linked to your account. https://t.co/sd7yH5jmbJ",Wed Oct 11 05:32:52 +0000 2017,app_or_technical_issue
545923,@Uber_Support Can I get a DM from someone about unauthorized charges?,545922,@246920 Here to help! Please send us a note via  https://t.co/dInR3racif  so our team can connect.,Sat Dec 02 17:00:43 +0000 2017,fare_or_charge_issue
2892531,@Uber_Support I paid toll because driver did not have cash. And you continue giving idiotic response saying that this was a non-cash trip. Have possibly seen the last of you.,2892530,@801763 Sorry to hear about that. Can you please send us a DM with your email address? From there we'll be able to assist further.,Tue Nov 28 15:10:36 +0000 2017,driver_issue
25040,@Uber_Support @115873,25039,@121413 We're here to help! Send us a note at https://t.co/OhfgxSAY58 so we can assist.,Wed Nov 01 08:53:07 +0000 2017,other_support_issue
1136828,@Uber_Support in no way could the meal have already been made. Now I have a meal I don't want because of an accident,1136827,@387805 Here to help! Send us a note via https://t.co/EGiaYE5JMU so we can help.,Sat Oct 28 17:15:50 +0000 2017,other_support_issue
2130190,"@Uber_Support @115873, I have send the note, do the needful.",2130192,@626993 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Thu Nov 09 05:38:29 +0000 2017,other_support_issue
2382977,@115873 Please tell me why I can't leave negative feedback on my driver that started my trip early without me.  And I want my money back.,2382976,@686965 Here to help! Send us a note at https://t.co/fS660rQ8NQ so our team can connect right away.,Sun Oct 29 07:41:26 +0000 2017,driver_issue
2171793,@Uber_Support @115873 that link didn't really help with my issue,2171791,@124376 Thank you for following up. Send us a DM (direct message) with your email address so we can assist.,Thu Nov 09 11:16:07 +0000 2017,other_support_issue
2851386,@Uber_Support why am I being charged for a driver canceling my trip?,2851385,@792816 We can definitely take a closer look! Please send us a DM with your email address so we can follow up.,Mon Nov 27 19:28:56 +0000 2017,fare_or_charge_issue
554110,Arrived in Tel Aviv today and so far 2-for-2 on cab rides where the driver was watching TV while driving. Is this why they banned @115873?,554109,"@249286 Hi there, we're here to help! Send us a note here via https://t.co/IeSxT5cVHC so we can help.",Sat Dec 02 20:06:32 +0000 2017,driver_issue
575682,@115873 should penalize drivers if the pick up time is too long.,575681,"@255459 Sorry to hear that. Send us a note here, https://t.co/e8HVorX5rh and our team will be able to assist.",Sun Dec 03 08:11:46 +0000 2017,driver_issue
13971,@Uber_Support My boyfriend doesn’t refer anyone . He automatically gets them applied to his account .....,13973,@118941 Hello! Thanks for your patience. Please check your DM for our reply.,Wed Nov 01 05:07:28 +0000 2017,account_access_issue
152994,@Uber_Support Better to continue with traditional taxis ha? Let me go to the street in this crazy city and pick one up,152995,"@151005 We've followed up within your Direct Messages, Ali!",Fri Nov 24 17:25:30 +0000 2017,other_support_issue
1120718,@Uber_Support hey! I haven’t got any notifications or information about future ride pass options after mine expired. Whats the deal?,1120717,@234567 Happy to help. Our team has followed up with you via your email regarding this matter.,Sun Oct 15 07:54:53 +0000 2017,trip_issue
2256062,@Uber_Support where the flat fare ride passes at thoooough. #TheStruggle,2256061,"@657089 Happy to help. Please go here https://t.co/3h8wdQ4EJK, to find out more info.",Fri Nov 10 22:13:12 +0000 2017,fare_or_charge_issue
1856707,@Uber_Support my driver forgot to shut off the fare after my drop off. My charge/travel was wrong.  Please help.,1856706,@532881 Sorry to hear about the trouble! Please send us a message at https://t.co/Lfmkvg4RDT with the details and we'll follow up.,Thu Oct 19 11:53:22 +0000 2017,fare_or_charge_issue
